"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
5297a4eb-49a7-4c7a-9b1e-39c9ac689b2d,6a227f55-68e9-4603-81e0-2d49242b3d2d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+301@gmail.com,"#N/A","#N/A",Sukey,"#N/A","#N/A",Osbert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8708,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
52d7a201-7b87-46db-a287-df0ffffb4d2b,8efc09ef-d9ae-4b5f-be17-92fc9e76da0f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+120@gmail.com,"#N/A","#N/A",Danice,"#N/A","#N/A",Lawrence,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",85 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
533aba2b-3d5e-4cb8-b173-3e8adf2d93f7,1b59e988-428a-467d-b5e9-cf8c9488777c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+480@gmail.com,"#N/A","#N/A",Robinett,"#N/A","#N/A",Wyndham,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
53929e8d-cf2a-4fc3-a85f-b5e88fef73b8,3cfab1e7-cb13-4a47-903b-822d27dba560,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+570@gmail.com,"#N/A","#N/A",Dulce,"#N/A","#N/A",Augie,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3952,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
53e298fa-512b-41af-943e-b1a972a61dd1,f65b4a71-e59c-4260-87e7-2006d785c920,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+855@gmail.com,"#N/A","#N/A",Camila,"#N/A","#N/A",Lamont,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4064,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
547de5c3-1b9e-4844-a8b8-32361f73104f,dd6b1107-ca37-41a7-b650-ee5ba3050172,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+499@gmail.com,"#N/A","#N/A",Kaye,"#N/A","#N/A",Brannon,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3931,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
549b6da1-fe76-4ab7-9f83-d03c44a5a137,a8562229-3867-4965-af5b-acc73800ddef,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+713@gmail.com,"#N/A","#N/A",Frieda,"#N/A","#N/A",Averill,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4004,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
55deaa54-1ab9-4d7b-bcd4-146d8cfd4d68,71fe8f6b-f5d4-4246-a83e-ac1590f36142,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+719@gmail.com,"#N/A","#N/A",Bill,"#N/A","#N/A",Cullie,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4010,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
562b39cb-4258-4565-afa4-59ae176d85eb,a158563e-b4e6-400d-83ab-5abae43e143c,"#N/A","#N/A","#N/A","#N/A","Kevin J. Mitchell is executive vice president, Finance, and chief financial officer for Phillips 66, a diversified energy manufacturing and logistics company. Reporting to the chairman and CEO, Mitchell leads the company’s treasury, accounting, auditing, tax and information technology operations.",jmanningcongagdo+775@gmail.com,"#N/A","#N/A",Cass,"#N/A","#N/A",Mannie,"#N/A",East Rutherford,USA,"#N/A","#N/A","#N/A",7073,NJ,1 Met Life Stadium Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(753) 983-6203,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
5678c36c-9312-458f-a797-60b856951d42,1784e0ad-6c71-45e2-b758-c499a5223e7e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+265@gmail.com,"#N/A","#N/A",Dulcia,"#N/A","#N/A",Jozef,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(276)956-8749,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
56d1c003-ffff-41db-baef-469204ffff4e,8eebf68d-e884-43c2-a1f0-fd6dba421b19,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+17@gmail.com,"#N/A","#N/A",Maura,"#N/A","#N/A",Abraham,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4075,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
581375b2-f6b1-4f30-b884-95acc1f4bfef,3d4ab81d-4ef8-4e3a-9dcc-90d24f3843d1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+567@gmail.com,"#N/A","#N/A",Emyle,"#N/A","#N/A",Tucky,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3949,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
5911661d-6b57-405a-b6c2-3b3e944258cd,004cebd2-98f4-4396-b531-a4301bc74fd0,"#N/A","#N/A","#N/A","#N/A","Bill Gates shapes and approves foundation strategies, advocates for the foundation’s issues, and sets the organization’s overall direction.",jmanningcongagdo+599@gmail.com,"#N/A","#N/A",Abbi,"#N/A","#N/A",Davey,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(121) 869-9204,"#N/A","#N/A",Co-Chair and Trustee,Prodly,"#N/A","#N/A",false,false
5988ac23-b190-4126-a501-121577a61ded,3d4ab81d-4ef8-4e3a-9dcc-90d24f3843d1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+569@gmail.com,"#N/A","#N/A",Idalia,"#N/A","#N/A",Daryl,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3951,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
5a0ed099-9606-449c-a878-2d4a0c24b952,f7126b0c-dfdb-499c-903e-5db268ede17a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+288@gmail.com,"#N/A","#N/A",Timmi,"#N/A","#N/A",Berkley,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(680) 398-2898,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
5a2a8dad-4a18-4e24-8eba-ed07888df6de,852748d4-9faf-4c38-8525-767139b743f5,"#N/A",(03) 7145 6967,"#N/A",Sales,"#N/A",jmanningcongagdo+781@gmail.com,"#N/A",(03) 7145 6967,Caye,"#N/A","#N/A",Pepillo,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0429 604 507,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,(03) 7145 6967,"#N/A","#N/A",Account Executive,Prodly,"#N/A","#N/A",false,false
5a5554d1-f4a3-41ac-b255-28ac6a077ee3,7e39942d-a0bb-4a25-8a35-877e96f63359,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+131@gmail.com,"#N/A","#N/A",Katrina,"#N/A","#N/A",Urbano,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(560) 700-3572,"#N/A","#N/A",Chief Legal Officer,Prodly,"#N/A","#N/A",false,false
5a5f1fa0-8af5-4104-ba3c-8c294a5af7c6,481c2b85-8eb0-461f-91a4-4ae96ef225be,"#N/A","#N/A","#N/A","#N/A","Sun Park is Executive Vice President, Strategy and Development. Prior to joining AmerisourceBergen in 2012, he served in various leadership roles across corporate development, corporate strategy and R&D portfolio management at MedImmune, the global biologics division of AstraZeneca.",jmanningcongagdo+400@gmail.com,"#N/A","#N/A",Merridie,"#N/A","#N/A",Yulma,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(281) 590-4341,"#N/A","#N/A",EVP Strategy and Development,Prodly,"#N/A","#N/A",false,false
5a68cc3a-f0f1-45de-8b04-77bde669df29,3d4ab81d-4ef8-4e3a-9dcc-90d24f3843d1,"#N/A",(02) 8291 6421,"#N/A",CEO,"#N/A",jmanningcongagdo+47@gmail.com,"#N/A",(02) 8291 6421,Shaun,"#N/A","#N/A",Mychal,"#N/A",Wahroonga,Australia,"#N/A","#N/A","#N/A",2076,NSW,3 Myra St,0424 836 500,Wahroonga,Australia,"#N/A","#N/A","#N/A","#N/A",2076,NSW,3 Myra St,(02) 8291 6421,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5ad080e6-1078-4ec6-8bd4-c2a84205e250,6f3fe080-0efc-4dea-94dc-aee3b78285a3,"#N/A","#N/A",1969-09-12,"#N/A","Ms. Gagle is vice president and general counsel of Marathon Petroleum Corporation. She is also vice president and general counsel of MPLX GP LLC. She currently serves on the boards of directors of the Blanchard Valley Health Foundation and the Ronald McDonald House Charities of Northwest Ohio, and as a member of the University of Toledo paralegal studies advisory board.",jmanningcongagdo+268@gmail.com,"#N/A","#N/A",Blinni,"#N/A","#N/A",Batholomew,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,555 Corporate Ave.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(996) 965-3033,"#N/A","#N/A",VP and General Counsel,Prodly,"#N/A","#N/A",false,false
5b24d5b0-000d-494d-921e-9852f3c9bc0a,19a3dea8-36b6-4f2f-9df1-76b866df40e4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+217@gmail.com,"#N/A","#N/A",Jacquetta,"#N/A","#N/A",Lorin,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8707,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
5b87ff99-b41e-4d55-98fe-a0f43b68abf2,c62b7c4c-6cf0-406a-8d31-8961c700b96d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+472@gmail.com,"#N/A","#N/A",Trina,"#N/A","#N/A",Felic,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5bfc2280-2d9c-4b2f-ae06-fc8a1e6cb971,f225ab45-1f9b-4895-bcf0-51eb3ba3bf46,"#N/A","#N/A","#N/A","#N/A","Craig Cowman is executive vice president, Global Sourcing, where he manages strategic sourcing and supplier management enterprise-wide. In this capacity, he leads the teams responsible for sourcing pharmaceuticals and medical products across national brands and Cardinal brands, as well as raw materials and indirect goods.",jmanningcongagdo+138@gmail.com,"#N/A","#N/A",Corella,"#N/A","#N/A",Shermy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(853) 823-7301,"#N/A","#N/A","EVP, Global Sourcing",Prodly,"#N/A","#N/A",false,false
5c40c8cc-b532-4990-90ec-a6c1486927e1,0715ab92-f36e-41d0-b292-1d1c6c8a51ad,"#N/A","#N/A","#N/A","#N/A","Ian C. Read leads Pfizer, one of the world’s premier innovative biopharmaceutical companies, which brings therapies to patients that significantly improve their lives. These include medicines, vaccines and many of the world’s best-known consumer health care products",jmanningcongagdo+463@gmail.com,"#N/A","#N/A",Charleen,"#N/A","#N/A",Godfrey,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(897) 729-9607,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5cbb24e4-5fda-4cf1-8c2a-8481db5946a2,0d1c6e3c-2788-4099-98ed-920331e8f470,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+799@gmail.com,"#N/A","#N/A",Sascha,"#N/A","#N/A",Aksel,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4035,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
5cecd43f-691d-488e-9bda-1340c9e7c087,a996c226-037b-4d9f-bcd6-52f23c2c8c1e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+610@gmail.com,"#N/A","#N/A",Melamie,"#N/A","#N/A",Guilbert,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",2745,MA,53 Park Meadow Pass,"#N/A",New Bedford,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
5d6c0acd-4fd1-406f-84f2-91f4f1e8169b,bcb08beb-eec4-401d-993d-bb1fae98c3f7,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+157@gmail.com,"#N/A","#N/A",Roseanna,"#N/A","#N/A",Batholomew,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(402)952-5051,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
5d9c6826-5d6a-4f6b-b828-31a7e07c7a35,ac786424-4778-4ecf-8062-414aaf267565,"#N/A","#N/A","#N/A","#N/A","Gail K. Boudreaux is the President and Chief Executive Officer of Anthem, Inc., a Fortune 50 company and leading health benefits provider, serving more than 40 million consumers—or one in eight Americans—through its affiliated health plans. In total, Anthem serves over 73 million individuals across 27 states through its broad portfolio of health insurance and services subsidiaries, including Amerigroup, Anthem Blue Cross and Blue Shield health plans, CareMore, and Simply Healthcare.",jmanningcongagdo+401@gmail.com,"#N/A","#N/A",Rakel,"#N/A","#N/A",Jules,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(637) 454-9343,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5dbd3ae2-0538-4dd9-8d0d-2a01bced5e53,22f16017-8b65-49af-a1f8-24fccb018649,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+506@gmail.com,"#N/A","#N/A",Hayley,"#N/A","#N/A",Hollis,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3938,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5e7f9011-fcc9-43c2-a867-42b3ec258d66,84860cc6-8c44-4b30-8f56-56e141be7b83,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+726@gmail.com,"#N/A","#N/A",Gwendolen,"#N/A","#N/A",Gray,"#N/A",Houston,USA,"#N/A","#N/A","#N/A",77504,TX,Reliant Parkway,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(902) 675-6698,"#N/A","#N/A",Executive Vice President - Wireless Operations,Prodly,"#N/A","#N/A",false,false
5f2f997a-05ed-4877-a2c1-f6916fa398df,3cfab1e7-cb13-4a47-903b-822d27dba560,"#N/A",(02) 7324 6069,"#N/A",Business Development,"#N/A",jmanningcongagdo+46@gmail.com,"#N/A",(02) 7324 6069,Phaidra,"#N/A","#N/A",Grant,"#N/A",Woollahra,Australia,"#N/A","#N/A","#N/A",2025,NSW,6 Rush St,0413 398 529,Woollahra,Australia,"#N/A","#N/A","#N/A","#N/A",2025,NSW,6 Rush St,(02) 7324 6069,"#N/A","#N/A",EVP Business Development,Prodly,"#N/A","#N/A",false,false
5f8a8a90-c23a-452b-8440-0420f8a297bd,6afbeacd-677c-4754-b694-1eecd83211f6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+553@gmail.com,"#N/A","#N/A",Wynnie,"#N/A","#N/A",Abey,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
5fe15f2f-e7ef-4576-a6e5-147e6cf5d81b,9c73038a-e5d6-4e29-9fbf-8c65f22e7a1c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+26@gmail.com,"#N/A","#N/A",Annabal,"#N/A","#N/A",Chen,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
6173232a-21c3-4c7d-8f80-9c420f06659e,c248a3d7-d703-4789-bd58-3cce798c7bf7,"#N/A","#N/A","#N/A","#N/A","Tim Huval joined Humana as Senior Vice President and Chief Human Resources Officer, where he leads all aspects of human resources, including talent acquisition, inclusion and diversity, learning, succession management, engagement, compensation and benefits, health and well‐being, enterprise solutions, and business services – procurement, facilities, real estate, and safety and security.",jmanningcongagdo+541@gmail.com,"#N/A","#N/A",Nadean,"#N/A","#N/A",Haven,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(525) 285-5100,"#N/A","#N/A",CHRO,Prodly,"#N/A","#N/A",false,false
61a33de8-8c12-4938-b7c4-a38b2e8fa6a4,aad472d0-7e2e-497a-9919-f3006e0db5dc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+313@gmail.com,"#N/A","#N/A",Trude,"#N/A","#N/A",Jarred,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(417)579-6039,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
626aa38b-de2b-4994-b2b9-35c9c2c387d5,26c04439-a8ac-4cd5-9e33-2d75d1986394,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+409@gmail.com,"#N/A","#N/A",Twila,"#N/A","#N/A",Norrie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(756) 305-2571,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
629a2aa4-3e55-459c-a976-704e563bce6f,3423b8b9-6cce-4d18-859d-a8038c282090,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+168@gmail.com,"#N/A","#N/A",Anissa,"#N/A","#N/A",Edvard,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",81 4352 5277,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
62d9ba35-f295-4fdb-a8ed-2841037038e8,9f83b51c-a7a1-4967-ba1c-f264e912308f,"#N/A","#N/A",1972-10-20,"#N/A","Prior to his appointment as Senior Vice President and General Counsel of PMI, from 1988 to 2003 Mr. Firestone held positions in the law departments of Philip Morris Companies Inc. and Philip Morris International Inc.",jmanningcongagdo+532@gmail.com,"#N/A","#N/A",Vita,"#N/A","#N/A",Rik,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(875) 989-4323,"#N/A","#N/A","SVP, General Counsel",Prodly,"#N/A","#N/A",false,false
630adec8-5bd8-4acc-ac9a-42f4193629b2,4b335761-e12c-4d6f-8dca-81e789bb16ae,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+180@gmail.com,"#N/A","#N/A",Jena,"#N/A","#N/A",Seth,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(650) 111-3465,"#N/A","#N/A",Director,Prodly,"#N/A","#N/A",false,false
6320eb80-701a-4084-9093-9bbaa9f62f4a,68a32e49-4a1b-4a31-8a89-ce844ae8eae8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+446@gmail.com,"#N/A","#N/A",Celka,"#N/A","#N/A",Northrup,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(240) 485-6375,"#N/A","#N/A",Global Head of Human Capital Management,Prodly,"#N/A","#N/A",false,false
6377a5ae-bca3-4aef-b827-07d6ba56c65d,db09d8c6-6574-4cbf-bb31-4cdd1be2b226,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+657@gmail.com,"#N/A","#N/A",Lissie,"#N/A","#N/A",Kalvin,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3983,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
638ec80d-0b5f-40b0-a326-0278ad54555b,6b6d6071-f7c5-4675-8cf8-6986ed65f506,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+69@gmail.com,"#N/A","#N/A",Wendy,"#N/A","#N/A",Alasdair,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
639a3ba6-4da5-448d-ac66-96db865129a4,6b6d6071-f7c5-4675-8cf8-6986ed65f506,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+68@gmail.com,"#N/A","#N/A",Dorine,"#N/A","#N/A",Patsy,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
63e39fc5-feae-4f96-95bc-1667ce0608ae,07fc74d4-e887-4165-92a3-c4903385bd60,"#N/A",(02) 7635 8392,"#N/A",Operations,"#N/A",jmanningcongagdo+689@gmail.com,"#N/A",(02) 7635 8392,Mable,"#N/A","#N/A",Jammal,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0421 325 348,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 7635 8392,"#N/A","#N/A",VP of Sales,Prodly,"#N/A","#N/A",false,false
63f5e058-72c7-4d32-903c-0de680825d1d,73368318-a7ec-4785-b896-8da380a8b898,"#N/A","#N/A",1980-05-20,"#N/A","#N/A",jmanningcongagdo+469@gmail.com,"#N/A","#N/A",Sandye,"#N/A","#N/A",Lester,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(401) 913-1803,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
